time,sPMV,baseline,flexibility_below,flexibility_above,energy_average,t_r,rh_r,hour,day_of_week,is_weekend,synthetic_baseline,synthetic_flexibility_above,synthetic_flexibility_below,co2_ppm,forecasted_sPMV,synthetic_t_r,synthetic_rh_r,synthetic_energy
2025-05-18 04:00:00+00:00,0.96,75.69333333333334,75.69333333333334,75.69333333333334,75.69333333333334,28.300238002222283,60.03527682384134,4,6,1,0,0,0,442.6071832824834,-0.3643940687179565,,,
2025-05-18 05:00:00+00:00,0.95,78.33333333333333,78.33333333333333,78.33333333333333,78.33333333333333,28.26978620346296,60.16359364371761,5,6,1,0,0,0,545.4551029262666,-0.361508160829544,,,
2025-05-18 06:00:00+00:00,0.95,127.215,127.215,127.215,127.215,28.27984064327747,59.9031731297566,6,6,1,0,0,0,629.6094161348979,-0.363001137971878,,,
2025-05-18 07:00:00+00:00,0.95,110.385,110.385,110.385,110.385,28.283178936355664,60.11320476599286,7,6,1,0,0,0,843.3745356549277,-0.358873039484024,,,
2025-05-18 08:00:00+00:00,0.93,139.66666666666666,139.66666666666666,139.66666666666666,139.66666666666666,28.12137507063889,60.57311541943057,8,6,1,0,0,0,963.4621796780872,-0.3537438511848449,,,
2025-05-18 09:00:00+00:00,0.92,128.89333333333337,128.89333333333337,128.89333333333337,128.89333333333337,28.04846770841935,61.16704607214387,9,6,1,0,0,0,1072.3535123258955,-0.3502450287342071,,,
2025-05-18 10:00:00+00:00,0.91,151.27,151.27,151.27,151.27,27.96058659988263,61.1884618982013,10,6,1,0,0,0,1171.1812623128787,-0.3479527831077575,,,
2025-05-18 11:00:00+00:00,0.92,198.94833333333327,198.94833333333327,198.94833333333327,198.94833333333327,27.9994189977734,61.38232544673152,11,6,1,0,0,0,1205.1543880051647,-0.3464167416095733,,,
2025-05-18 12:00:00+00:00,0.91,106.36,106.36,106.36,106.36,27.995890346794216,61.07261782645649,12,6,1,0,0,0,1237.3727739420424,-0.3451983630657196,,,
2025-05-18 13:00:00+00:00,0.91,109.88333333333333,109.88333333333333,109.88333333333333,109.88333333333333,27.93745275158607,60.54702938129186,13,6,1,0,0,0,1158.646149271589,-0.3442306220531463,,,
2025-05-18 14:00:00+00:00,0.9,110.18833333333332,110.18833333333332,110.18833333333332,110.18833333333332,27.890864593910504,60.24620404807507,14,6,1,0,0,0,1088.9538009417067,-0.343387633562088,,,
2025-05-18 15:00:00+00:00,0.9,100.20833333333331,100.20833333333331,100.20833333333331,100.20833333333331,27.900774773090788,60.2015817798136,15,6,1,0,0,0,1064.761283371717,-0.3427132070064544,,,
2025-05-18 16:00:00+00:00,0.91,102.50666666666667,102.50666666666667,102.50666666666667,102.50666666666667,27.988309296222223,60.1530793702222,16,6,1,0,0,0,1190.627598037195,-0.342124879360199,,,
2025-05-18 17:00:00+00:00,0.92,141.505,141.505,141.505,141.505,28.06121385743305,60.15750429492095,17,6,1,0,0,0,1041.572152543214,-0.3416851460933685,,,
2025-05-18 18:00:00+00:00,0.94,189.85333333333327,189.85333333333327,189.85333333333327,189.85333333333327,28.155729555702383,60.45075644635568,18,6,1,0,0,0,1028.087525329649,-0.3404205739498138,,,
2025-05-18 19:00:00+00:00,0.94,102.36833333333334,102.36833333333334,102.36833333333334,102.36833333333334,28.213453126296304,60.321267551814806,19,6,1,0,0,0,847.5496639522506,-0.3390808999538421,,,
2025-05-18 20:00:00+00:00,0.94,101.97833333333334,101.97833333333334,101.97833333333334,101.97833333333334,28.206858396255285,60.30090424149929,20,6,1,0,0,0,711.113666700447,-0.3365162909030914,,,
2025-05-18 21:00:00+00:00,0.95,111.05166666666666,111.05166666666666,111.05166666666666,111.05166666666666,28.226531453736104,60.49182026293056,21,6,1,0,0,0,661.8473463914845,-0.3331215977668762,,,
2025-05-18 22:00:00+00:00,0.95,108.81333333333332,108.81333333333332,108.81333333333332,108.81333333333332,28.22335006228604,60.99904322493455,22,6,1,0,0,0,619.4191935453889,-0.3316776752471924,,,
2025-05-18 23:00:00+00:00,0.95,94.105,94.105,94.105,94.105,28.27447344905036,60.86454654318917,23,6,1,0,0,0,655.6857635359806,-0.331988662481308,,,
2025-05-19 00:00:00+00:00,0.94,76.07142857142857,76.07142857142857,76.07142857142857,76.07142857142857,28.185304281183257,61.04084804061296,0,0,0,0,0,0,692.376513626429,-0.3325875699520111,,,
2025-05-19 01:00:00+00:00,0.95,75.25999999999999,75.25999999999999,75.25999999999999,75.25999999999999,28.24757623389772,60.63877539888529,1,0,0,0,0,0,392.8538760140776,-0.3355078399181366,,,
2025-05-19 02:00:00+00:00,0.95,77.52428571428571,77.52428571428571,77.52428571428571,77.52428571428571,28.21905215693178,60.48336962737229,2,0,0,0,0,0,519.6402550673122,-0.3484320640563965,,,
2025-05-19 03:00:00+00:00,0.94,77.17285714285715,77.17285714285715,77.17285714285715,77.17285714285715,28.200797133634914,60.18895430184124,3,0,0,0,0,0,461.8279008912359,-0.3490945696830749,,,
2025-05-19 04:00:00+00:00,0.94,79.2057142857143,79.2057142857143,79.2057142857143,79.2057142857143,28.19655585602399,59.94308461134334,4,0,0,0,0,0,486.0838079458301,-0.3507060408592224,,,
2025-05-19 05:00:00+00:00,0.94,100.08,100.08,100.08,100.08,28.16997317055233,59.49256561120696,5,0,0,0,0,0,557.1864949910513,-0.3516870439052582,,,
2025-05-19 06:00:00+00:00,0.94,131.62,131.62,131.62,131.62,28.15836281251109,59.615083883685976,6,0,0,0,0,0,692.4971212406494,-0.3496288955211639,,,
2025-05-19 07:00:00+00:00,0.94,188.2571428571429,188.2571428571429,188.2571428571429,188.2571428571429,28.15070162975443,59.902038303141616,7,0,0,0,0,0,704.5203902034037,-0.3462411761283874,,,
2025-05-19 08:00:00+00:00,0.9,156.91285714285715,156.91285714285715,156.91285714285715,156.91285714285715,27.92904563139969,60.38222834422316,8,0,0,0,0,0,875.4960785582441,-0.3430705666542053,,,
2025-05-19 09:00:00+00:00,0.87,116.99666666666668,116.99666666666668,116.99666666666668,116.99666666666668,27.687909247433875,60.32005319773837,9,0,0,0,0,0,1115.2442223225926,-0.3418275415897369,,,
2025-05-19 10:00:00+00:00,0.89,151.0,151.0,151.0,151.0,27.79574561626308,60.27188739055341,10,0,0,0,0,0,1144.3945435188657,-0.3415488004684448,,,
